time,x,y,z
65.043,-0.01270,0.00953,0.97283
65.060,-0.01270,0.00953,0.97283
65.061,-0.01270,0.00953,0.97283
65.069,-0.01270,0.00953,0.97283
65.080,-0.01270,0.00953,0.97283
65.091,-0.01270,0.00953,0.97283
65.100,-0.00880,0.01246,0.97991
65.110,-0.00880,0.01246,0.97991
65.120,-0.00880,0.01246,0.97991
65.131,-0.00880,0.01246,0.97991
65.142,-0.00880,0.01246,0.97991
65.155,-0.00880,0.01246,0.97991
65.161,-0.00928,0.01344,0.97869
65.190,-0.00928,0.01344,0.97869
65.193,-0.00928,0.01344,0.97869
65.195,-0.00928,0.01344,0.97869
65.209,-0.00928,0.01344,0.97869
65.212,-0.00928,0.01344,0.97869
65.224,-0.00928,0.01344,0.97869
65.231,-0.01075,0.01222,0.98065
65.242,-0.01075,0.01222,0.98065
65.254,-0.01075,0.01222,0.98065
65.261,-0.01075,0.01222,0.98065
65.271,-0.01075,0.01222,0.98065
65.281,-0.01075,0.01222,0.98065
65.314,-0.00880,0.01417,0.97674
65.317,-0.00880,0.01417,0.97674
65.320,-0.00880,0.01417,0.97674
65.324,-0.00880,0.01417,0.97674
65.333,-0.00880,0.01417,0.97674
65.340,-0.00880,0.01417,0.97674
65.350,-0.00880,0.01417,0.97674
65.360,-0.00806,0.01490,0.97356
65.370,-0.00806,0.01490,0.97356
65.381,-0.00806,0.01490,0.97356
65.404,-0.00806,0.01490,0.97356
65.406,-0.00806,0.01490,0.97356
65.410,-0.00806,0.01490,0.97356
65.424,-0.01393,0.01368,0.97625
65.430,-0.01393,0.01368,0.97625
65.441,-0.01393,0.01368,0.97625
65.454,-0.01393,0.01368,0.97625
65.461,-0.01393,0.01368,0.97625
65.470,-0.01393,0.01368,0.97625
65.481,-0.01393,0.01368,0.97625
65.515,-0.01368,0.01197,0.97894
65.518,-0.01368,0.01197,0.97894
65.524,-0.01368,0.01197,0.97894
65.527,-0.01368,0.01197,0.97894
65.529,-0.01368,0.01197,0.97894
65.540,-0.01368,0.01197,0.97894
65.550,-0.01075,0.01002,0.97185
65.560,-0.01075,0.01002,0.97185
65.571,-0.01075,0.01002,0.97185
65.579,-0.01075,0.01002,0.97185
65.605,-0.01075,0.01002,0.97185
65.612,-0.01075,0.01002,0.97185
65.615,-0.01075,0.01002,0.97185
65.625,-0.01075,0.01417,0.97478
65.630,-0.01075,0.01417,0.97478
65.640,-0.01075,0.01417,0.97478
65.655,-0.01075,0.01417,0.97478
65.660,-0.01075,0.01417,0.97478
65.675,-0.01075,0.01417,0.97478
65.681,-0.01075,0.01417,0.97478
65.713,-0.01173,0.01393,0.97307
65.716,-0.01173,0.01393,0.97307
65.719,-0.01173,0.01393,0.97307
65.722,-0.01173,0.01393,0.97307
65.734,-0.01173,0.01393,0.97307
65.740,-0.01173,0.01393,0.97307
65.753,-0.00757,0.01075,0.97356
65.760,-0.00757,0.01075,0.97356
65.768,-0.00757,0.01075,0.97356
65.778,-0.00757,0.01075,0.97356
65.795,-0.00757,0.01075,0.97356
65.802,-0.00757,0.01075,0.97356
65.809,-0.00757,0.01075,0.97356
65.819,-0.01148,0.01564,0.97185
65.828,-0.01148,0.01564,0.97185
65.839,-0.01148,0.01564,0.97185
65.848,-0.01148,0.01564,0.97185
65.858,-0.01148,0.01564,0.97185
65.881,-0.01148,0.01564,0.97185
65.884,-0.01099,0.01832,0.97747
65.892,-0.01099,0.01832,0.97747
65.901,-0.01099,0.01832,0.97747
65.908,-0.01099,0.01832,0.97747
65.920,-0.01099,0.01832,0.97747
65.930,-0.01099,0.01832,0.97747
65.940,-0.01099,0.01832,0.97747
65.951,-0.00855,0.01564,0.96941
65.960,-0.00855,0.01564,0.96941
65.970,-0.00855,0.01564,0.96941
65.980,-0.00855,0.01564,0.96941
65.999,-0.00855,0.01564,0.96941
66.016,-0.00855,0.01564,0.96941
66.018,-0.00537,0.01393,0.97845
66.019,-0.00537,0.01393,0.97845
66.030,-0.00537,0.01393,0.97845
66.041,-0.00537,0.01393,0.97845
66.050,-0.00537,0.01393,0.97845
66.060,-0.00537,0.01393,0.97845
66.070,-0.00537,0.01393,0.97845
66.080,-0.00855,0.01222,0.97698
66.100,-0.00855,0.01222,0.97698
66.103,-0.00855,0.01222,0.97698
66.110,-0.00855,0.01222,0.97698
66.127,-0.00855,0.01222,0.97698
66.130,-0.00855,0.01222,0.97698
66.140,-0.00977,0.01564,0.97356
66.153,-0.00977,0.01564,0.97356
66.159,-0.00977,0.01564,0.97356
66.174,-0.00977,0.01564,0.97356
66.184,-0.00977,0.01564,0.97356
66.205,-0.00977,0.01564,0.97356
66.207,-0.00977,0.01564,0.97356
66.210,-0.01075,0.01686,0.97625
66.236,-0.01075,0.01686,0.97625
66.239,-0.01075,0.01686,0.97625
66.242,-0.01075,0.01686,0.97625
66.254,-0.01075,0.01686,0.97625
66.261,-0.01075,0.01686,0.97625
66.271,-0.01417,0.01148,0.97625
66.284,-0.01417,0.01148,0.97625
66.316,-0.01417,0.01148,0.97625
66.320,-0.01417,0.01148,0.97625
66.326,-0.01417,0.01148,0.97625
66.329,-0.01417,0.01148,0.97625
66.333,-0.01417,0.01148,0.97625
66.339,-0.00880,0.01124,0.97478
66.350,-0.00880,0.01124,0.97478
66.360,-0.00880,0.01124,0.97478
66.371,-0.00880,0.01124,0.97478
66.381,-0.00880,0.01124,0.97478
66.405,-0.00880,0.01124,0.97478
66.408,-0.01002,0.01295,0.97576
66.412,-0.01002,0.01295,0.97576
66.429,-0.01002,0.01295,0.97576
66.431,-0.01002,0.01295,0.97576
66.441,-0.01002,0.01295,0.97576
66.455,-0.01002,0.01295,0.97576
66.460,-0.01002,0.01295,0.97576
66.471,-0.01270,0.01637,0.97380
66.481,-0.01270,0.01637,0.97380
66.504,-0.01270,0.01637,0.97380
66.506,-0.01270,0.01637,0.97380
66.510,-0.01270,0.01637,0.97380
66.529,-0.01270,0.01637,0.97380
66.535,-0.01270,0.01637,0.97380
66.543,-0.01026,0.01295,0.97307
66.554,-0.01026,0.01295,0.97307
66.560,-0.01026,0.01295,0.97307
66.570,-0.01026,0.01295,0.97307
66.582,-0.01026,0.01295,0.97307
66.604,-0.01026,0.01295,0.97307
66.606,-0.01173,0.01246,0.97991
66.610,-0.01173,0.01246,0.97991
66.650,-0.01173,0.01246,0.97991
66.653,-0.01173,0.01246,0.97991
66.655,-0.01173,0.01246,0.97991
66.657,-0.01173,0.01246,0.97991
66.660,-0.01173,0.01246,0.97991
66.670,-0.01270,0.01441,0.97087
66.682,-0.01270,0.01441,0.97087
66.725,-0.01270,0.01441,0.97087
66.727,-0.01270,0.01441,0.97087
66.730,-0.01270,0.01441,0.97087
66.733,-0.01270,0.01441,0.97087
66.735,-0.01246,0.01417,0.97454
66.741,-0.01246,0.01417,0.97454
66.755,-0.01246,0.01417,0.97454
66.761,-0.01246,0.01417,0.97454
66.771,-0.01246,0.01417,0.97454
66.781,-0.01246,0.01417,0.97454
66.801,-0.01246,0.01417,0.97454
66.805,-0.01026,0.01490,0.97674
66.811,-0.01026,0.01490,0.97674
66.848,-0.01026,0.01490,0.97674
66.849,-0.01026,0.01490,0.97674
66.850,-0.01026,0.01490,0.97674
66.851,-0.01026,0.01490,0.97674
66.860,-0.00977,0.01270,0.98089
66.871,-0.00977,0.01270,0.98089
66.880,-0.00977,0.01270,0.98089
66.889,-0.00977,0.01270,0.98089
66.904,-0.00977,0.01270,0.98089
66.910,-0.00977,0.01270,0.98089
66.920,-0.00977,0.01270,0.98089
66.930,-0.01051,0.01026,0.97307
66.941,-0.01051,0.01026,0.97307
66.955,-0.01051,0.01026,0.97307
66.960,-0.01051,0.01026,0.97307
66.974,-0.01051,0.01026,0.97307
66.981,-0.01051,0.01026,0.97307
67.007,-0.01319,0.01417,0.97112
67.032,-0.01319,0.01417,0.97112
67.034,-0.01319,0.01417,0.97112
67.036,-0.01319,0.01417,0.97112
67.038,-0.01319,0.01417,0.97112
67.040,-0.01319,0.01417,0.97112
67.051,-0.01319,0.01417,0.97112
67.060,-0.01295,0.01515,0.97136
67.075,-0.01295,0.01515,0.97136
67.084,-0.01295,0.01515,0.97136
67.097,-0.01295,0.01515,0.97136
67.101,-0.01295,0.01515,0.97136
67.111,-0.01295,0.01515,0.97136
67.144,-0.00831,0.01222,0.98113
67.149,-0.00831,0.01222,0.98113
67.152,-0.00831,0.01222,0.98113
67.155,-0.00831,0.01222,0.98113
67.171,-0.00831,0.01222,0.98113
67.172,-0.00831,0.01222,0.98113
67.180,-0.00831,0.01222,0.98113
67.189,-0.01075,0.01539,0.98749
67.209,-0.01075,0.01539,0.98749
67.211,-0.01075,0.01539,0.98749
67.219,-0.01075,0.01539,0.98749
67.229,-0.01075,0.01539,0.98749
67.240,-0.01075,0.01539,0.98749
67.253,-0.01148,0.01173,0.97503
67.260,-0.01148,0.01173,0.97503
67.270,-0.01148,0.01173,0.97503
67.280,-0.01148,0.01173,0.97503
67.300,-0.01148,0.01173,0.97503
67.303,-0.01148,0.01173,0.97503
67.310,-0.01148,0.01173,0.97503
67.321,-0.00757,0.01246,0.98333
67.331,-0.00757,0.01246,0.98333
67.340,-0.00757,0.01246,0.98333
67.355,-0.00757,0.01246,0.98333
67.360,-0.00757,0.01246,0.98333
67.370,-0.00757,0.01246,0.98333
67.381,-0.01075,0.00977,0.97747
67.424,-0.01075,0.00977,0.97747
67.426,-0.01075,0.00977,0.97747
67.429,-0.01075,0.00977,0.97747
67.433,-0.01075,0.00977,0.97747
67.435,-0.01075,0.00977,0.97747
67.441,-0.01075,0.00977,0.97747
67.459,-0.01173,0.00904,0.97161
67.461,-0.01173,0.00904,0.97161
67.475,-0.01173,0.00904,0.97161
67.481,-0.01173,0.00904,0.97161
67.493,-0.01173,0.00904,0.97161
67.523,-0.01173,0.00904,0.97161
67.527,-0.01173,0.00904,0.97161
67.539,-0.01246,0.01466,0.97136
67.541,-0.01246,0.01466,0.97136
67.543,-0.01246,0.01466,0.97136
67.550,-0.01246,0.01466,0.97136
67.561,-0.01246,0.01466,0.97136
67.574,-0.01246,0.01466,0.97136
67.583,-0.01124,0.01051,0.97454
67.590,-0.01124,0.01051,0.97454
67.617,-0.01124,0.01051,0.97454
67.619,-0.01124,0.01051,0.97454
67.621,-0.01124,0.01051,0.97454
67.631,-0.01124,0.01051,0.97454
67.642,-0.01124,0.01051,0.97454
67.650,-0.01026,0.01564,0.97674
67.662,-0.01026,0.01564,0.97674
67.674,-0.01026,0.01564,0.97674
67.682,-0.01026,0.01564,0.97674
67.690,-0.01026,0.01564,0.97674
67.725,-0.01026,0.01564,0.97674
67.730,-0.00733,0.01588,0.96916
67.733,-0.00733,0.01588,0.96916
67.736,-0.00733,0.01588,0.96916
67.744,-0.00733,0.01588,0.96916
67.754,-0.00733,0.01588,0.96916
67.760,-0.00733,0.01588,0.96916
67.772,-0.00733,0.01588,0.96916
67.781,-0.01344,0.01319,0.97674
67.790,-0.01344,0.01319,0.97674
67.823,-0.01344,0.01319,0.97674
67.826,-0.01344,0.01319,0.97674
67.828,-0.01344,0.01319,0.97674
67.830,-0.01344,0.01319,0.97674
67.848,-0.00928,0.01783,0.97380
67.851,-0.00928,0.01783,0.97380
67.861,-0.00928,0.01783,0.97380
67.870,-0.00928,0.01783,0.97380
67.881,-0.00928,0.01783,0.97380
67.909,-0.00928,0.01783,0.97380
67.911,-0.00928,0.01783,0.97380
67.914,-0.01246,0.01246,0.97503
67.929,-0.01246,0.01246,0.97503
67.934,-0.01246,0.01246,0.97503
67.941,-0.01246,0.01246,0.97503
67.960,-0.01246,0.01246,0.97503
67.963,-0.01246,0.01246,0.97503
67.972,-0.00831,0.01270,0.97674
67.984,-0.00831,0.01270,0.97674
67.990,-0.00831,0.01270,0.97674
68.006,-0.00831,0.01270,0.97674
68.014,-0.00831,0.01270,0.97674
68.020,-0.00831,0.01270,0.97674
68.030,-0.00831,0.01270,0.97674
68.044,-0.01099,0.01686,0.97063
68.053,-0.01099,0.01686,0.97063
68.060,-0.01099,0.01686,0.97063
68.070,-0.01099,0.01686,0.97063
68.080,-0.01099,0.01686,0.97063
68.090,-0.01099,0.01686,0.97063
68.125,-0.01124,0.01490,0.97527
68.128,-0.01124,0.01490,0.97527
68.131,-0.01124,0.01490,0.97527
68.135,-0.01124,0.01490,0.97527
68.147,-0.01124,0.01490,0.97527
68.150,-0.01124,0.01490,0.97527
68.160,-0.01124,0.01490,0.97527
68.172,-0.01173,0.00953,0.98187
68.183,-0.01173,0.00953,0.98187
68.191,-0.01173,0.00953,0.98187
68.204,-0.01173,0.00953,0.98187
68.210,-0.01173,0.00953,0.98187
68.238,-0.01173,0.00953,0.98187
68.241,-0.01173,0.00953,0.98187
68.245,-0.01075,0.01075,0.98187
68.252,-0.01075,0.01075,0.98187
68.261,-0.01075,0.01075,0.98187
68.271,-0.01075,0.01075,0.98187
68.281,-0.01075,0.01075,0.98187
68.291,-0.01075,0.01075,0.98187
68.333,-0.01344,0.01026,0.97503
68.336,-0.01344,0.01026,0.97503
68.338,-0.01344,0.01026,0.97503
68.343,-0.01344,0.01026,0.97503
68.346,-0.01344,0.01026,0.97503
68.355,-0.01344,0.01026,0.97503
68.361,-0.01344,0.01026,0.97503
68.375,-0.01368,0.01173,0.97967
68.381,-0.01368,0.01173,0.97967
68.393,-0.01368,0.01173,0.97967
68.419,-0.01368,0.01173,0.97967
68.421,-0.01368,0.01173,0.97967
68.424,-0.01368,0.01173,0.97967
68.431,-0.01148,0.01246,0.97527
68.441,-0.01148,0.01246,0.97527
68.454,-0.01148,0.01246,0.97527
68.460,-0.01148,0.01246,0.97527
68.472,-0.01148,0.01246,0.97527
68.485,-0.01148,0.01246,0.97527
68.496,-0.01148,0.01246,0.97527
68.500,-0.01564,0.00928,0.97942
68.518,-0.01564,0.00928,0.97942
68.521,-0.01564,0.00928,0.97942
68.530,-0.01564,0.00928,0.97942
68.564,-0.01564,0.00928,0.97942
68.574,-0.01564,0.00928,0.97942
68.576,-0.00782,0.00904,0.97991
68.578,-0.00782,0.00904,0.97991
68.580,-0.00782,0.00904,0.97991
68.590,-0.00782,0.00904,0.97991
68.623,-0.00782,0.00904,0.97991
68.626,-0.00782,0.00904,0.97991
68.628,-0.00782,0.00904,0.97991
68.639,-0.00904,0.01026,0.97454
68.641,-0.00904,0.01026,0.97454
68.649,-0.00904,0.01026,0.97454
68.660,-0.00904,0.01026,0.97454
68.668,-0.00904,0.01026,0.97454
68.679,-0.00904,0.01026,0.97454
68.690,-0.01441,0.01441,0.98236
68.709,-0.01441,0.01441,0.98236
68.710,-0.01441,0.01441,0.98236
68.719,-0.01441,0.01441,0.98236
68.730,-0.01441,0.01441,0.98236
68.741,-0.01441,0.01441,0.98236
68.753,-0.01441,0.01441,0.98236
68.760,-0.01197,0.00904,0.97600
68.770,-0.01197,0.00904,0.97600
68.780,-0.01197,0.00904,0.97600
68.790,-0.01197,0.00904,0.97600
68.817,-0.01197,0.00904,0.97600
68.819,-0.01197,0.00904,0.97600
68.821,-0.01319,0.01270,0.97820
68.830,-0.01319,0.01270,0.97820
68.843,-0.01319,0.01270,0.97820
68.855,-0.01319,0.01270,0.97820
68.860,-0.01319,0.01270,0.97820
68.871,-0.01319,0.01270,0.97820
68.881,-0.01319,0.01270,0.97820
68.890,-0.00904,0.01270,0.97014
68.918,-0.00904,0.01270,0.97014
68.921,-0.00904,0.01270,0.97014
68.923,-0.00904,0.01270,0.97014
68.930,-0.00904,0.01270,0.97014
68.949,-0.00904,0.01270,0.97014
68.952,-0.01612,0.01099,0.97845
68.961,-0.01612,0.01099,0.97845
68.974,-0.01612,0.01099,0.97845
68.982,-0.01612,0.01099,0.97845
68.990,-0.01612,0.01099,0.97845
69.006,-0.01612,0.01099,0.97845
69.036,-0.01612,0.01099,0.97845
69.043,-0.01002,0.01270,0.97674
69.046,-0.01002,0.01270,0.97674
69.049,-0.01002,0.01270,0.97674
69.051,-0.01002,0.01270,0.97674
69.065,-0.01002,0.01270,0.97674
69.071,-0.01002,0.01270,0.97674
69.080,-0.00880,0.01222,0.97991
69.090,-0.00880,0.01222,0.97991
69.121,-0.00880,0.01222,0.97991
69.125,-0.00880,0.01222,0.97991
69.134,-0.00880,0.01222,0.97991
69.138,-0.00880,0.01222,0.97991
69.140,-0.00880,0.01222,0.97991
69.150,-0.01173,0.01270,0.97405
69.162,-0.01173,0.01270,0.97405
69.170,-0.01173,0.01270,0.97405
69.183,-0.01173,0.01270,0.97405
69.195,-0.01173,0.01270,0.97405
69.233,-0.01173,0.01270,0.97405
69.235,-0.01173,0.01270,0.97405
69.238,-0.01075,0.01319,0.98236
69.240,-0.01075,0.01319,0.98236
69.244,-0.01075,0.01319,0.98236
69.254,-0.01075,0.01319,0.98236
69.259,-0.01075,0.01319,0.98236
69.270,-0.01075,0.01319,0.98236
69.279,-0.01197,0.01026,0.98211
69.291,-0.01197,0.01026,0.98211
69.310,-0.01197,0.01026,0.98211
69.312,-0.01197,0.01026,0.98211
69.320,-0.01197,0.01026,0.98211
69.329,-0.01197,0.01026,0.98211
69.339,-0.01197,0.01026,0.98211
69.350,-0.00782,0.01344,0.97576
69.359,-0.00782,0.01344,0.97576
69.369,-0.00782,0.01344,0.97576
69.379,-0.00782,0.01344,0.97576
69.391,-0.00782,0.01344,0.97576
69.413,-0.00782,0.01344,0.97576
69.416,-0.01564,0.01515,0.97552
69.423,-0.01564,0.01515,0.97552
69.432,-0.01564,0.01515,0.97552
69.440,-0.01564,0.01515,0.97552
69.449,-0.01564,0.01515,0.97552
69.459,-0.01564,0.01515,0.97552
69.469,-0.01564,0.01515,0.97552
69.479,-0.01319,0.00977,0.97258
69.490,-0.01319,0.00977,0.97258
69.510,-0.01319,0.00977,0.97258
69.514,-0.01319,0.00977,0.97258
69.525,-0.01319,0.00977,0.97258
69.530,-0.01319,0.00977,0.97258
69.540,-0.01148,0.01295,0.97185
69.552,-0.01148,0.01295,0.97185
69.559,-0.01148,0.01295,0.97185
69.569,-0.01148,0.01295,0.97185
69.580,-0.01148,0.01295,0.97185
69.590,-0.01148,0.01295,0.97185
69.613,-0.01148,0.01295,0.97185
69.615,-0.00684,0.01099,0.98040
69.620,-0.00684,0.01099,0.98040
69.630,-0.00684,0.01099,0.98040
69.641,-0.00684,0.01099,0.98040
69.651,-0.00684,0.01099,0.98040
69.659,-0.00684,0.01099,0.98040
69.669,-0.01344,0.01490,0.97063
69.679,-0.01344,0.01490,0.97063
69.689,-0.01344,0.01490,0.97063
69.712,-0.01344,0.01490,0.97063
69.714,-0.01344,0.01490,0.97063
69.720,-0.01344,0.01490,0.97063
69.730,-0.01344,0.01490,0.97063
69.741,-0.01002,0.01490,0.98089
69.752,-0.01002,0.01490,0.98089
69.760,-0.01002,0.01490,0.98089
69.770,-0.01002,0.01490,0.98089
69.781,-0.01002,0.01490,0.98089
69.790,-0.01002,0.01490,0.98089
69.814,-0.01075,0.01148,0.97942
69.817,-0.01075,0.01148,0.97942
69.820,-0.01075,0.01148,0.97942
69.830,-0.01075,0.01148,0.97942
69.841,-0.01075,0.01148,0.97942
69.855,-0.01075,0.01148,0.97942
69.861,-0.01075,0.01148,0.97942
69.874,-0.01197,0.01295,0.97454
69.881,-0.01197,0.01295,0.97454
69.890,-0.01197,0.01295,0.97454
69.919,-0.01197,0.01295,0.97454
69.922,-0.01197,0.01295,0.97454
69.924,-0.01197,0.01295,0.97454
69.930,-0.01197,0.01295,0.97454
69.945,-0.01393,0.00928,0.97967
69.950,-0.01393,0.00928,0.97967
69.961,-0.01393,0.00928,0.97967
69.971,-0.01393,0.00928,0.97967
69.981,-0.01393,0.00928,0.97967
69.991,-0.01393,0.00928,0.97967
70.015,-0.01490,0.01197,0.97283
70.017,-0.01490,0.01197,0.97283
70.024,-0.01490,0.01197,0.97283
70.046,-0.01490,0.01197,0.97283
70.050,-0.01490,0.01197,0.97283
70.100,-0.01490,0.01197,0.97283
70.104,-0.01490,0.01197,0.97283
70.108,-0.01051,0.01344,0.97869
70.113,-0.01051,0.01344,0.97869
70.120,-0.01051,0.01344,0.97869
70.124,-0.01051,0.01344,0.97869
70.127,-0.01051,0.01344,0.97869
70.130,-0.01051,0.01344,0.97869
70.136,-0.00880,0.01588,0.98309
70.145,-0.00880,0.01588,0.98309
70.183,-0.00880,0.01588,0.98309
70.187,-0.00880,0.01588,0.98309
70.191,-0.00880,0.01588,0.98309
70.194,-0.00880,0.01588,0.98309
70.197,-0.00880,0.01588,0.98309
70.201,-0.01319,0.01515,0.97454
70.215,-0.01319,0.01515,0.97454
70.220,-0.01319,0.01515,0.97454
70.230,-0.01319,0.01515,0.97454
70.240,-0.01319,0.01515,0.97454
70.275,-0.01319,0.01515,0.97454
70.278,-0.01490,0.01197,0.96941
70.280,-0.01490,0.01197,0.96941
70.283,-0.01490,0.01197,0.96941
70.293,-0.01490,0.01197,0.96941
70.304,-0.01490,0.01197,0.96941
70.311,-0.01490,0.01197,0.96941
70.321,-0.01490,0.01197,0.96941
70.331,-0.01002,0.01173,0.97258
70.355,-0.01002,0.01173,0.97258
70.357,-0.01002,0.01173,0.97258
70.360,-0.01002,0.01173,0.97258
70.385,-0.01002,0.01173,0.97258
70.389,-0.01002,0.01173,0.97258
70.392,-0.01393,0.01246,0.98113
70.404,-0.01393,0.01246,0.98113
70.411,-0.01393,0.01246,0.98113
70.425,-0.01393,0.01246,0.98113
70.431,-0.01393,0.01246,0.98113
70.459,-0.01393,0.01246,0.98113
70.461,-0.01393,0.01246,0.98113
70.464,-0.01295,0.01319,0.97552
70.479,-0.01295,0.01319,0.97552
70.482,-0.01295,0.01319,0.97552
70.491,-0.01295,0.01319,0.97552
70.505,-0.01295,0.01319,0.97552
70.511,-0.01295,0.01319,0.97552
70.520,-0.00904,0.01246,0.97503
70.531,-0.00904,0.01246,0.97503
70.562,-0.00904,0.01246,0.97503
70.565,-0.00904,0.01246,0.97503
70.567,-0.00904,0.01246,0.97503
70.572,-0.00904,0.01246,0.97503
70.587,-0.00904,0.01246,0.97503
70.590,-0.00904,0.01002,0.97894
70.605,-0.00904,0.01002,0.97894
70.610,-0.00904,0.01002,0.97894
70.621,-0.00904,0.01002,0.97894
70.631,-0.00904,0.01002,0.97894
70.658,-0.00904,0.01002,0.97894
70.661,-0.01368,0.01173,0.97625
70.663,-0.01368,0.01173,0.97625
70.685,-0.01368,0.01173,0.97625
70.689,-0.01368,0.01173,0.97625
70.691,-0.01368,0.01173,0.97625
70.700,-0.01368,0.01173,0.97625
70.711,-0.01368,0.01173,0.97625
70.748,-0.01099,0.01197,0.97283
70.754,-0.01099,0.01197,0.97283
70.757,-0.01099,0.01197,0.97283
70.761,-0.01099,0.01197,0.97283
70.766,-0.01099,0.01197,0.97283
70.773,-0.01099,0.01197,0.97283
70.779,-0.01099,0.01197,0.97283
70.789,-0.00806,0.01099,0.97332
70.800,-0.00806,0.01099,0.97332
70.809,-0.00806,0.01099,0.97332
70.818,-0.00806,0.01099,0.97332
70.828,-0.00806,0.01099,0.97332
70.840,-0.00806,0.01099,0.97332
70.853,-0.01099,0.01246,0.97478
70.860,-0.01099,0.01246,0.97478
70.870,-0.01099,0.01246,0.97478
70.879,-0.01099,0.01246,0.97478
70.893,-0.01099,0.01246,0.97478
70.904,-0.01099,0.01246,0.97478
70.911,-0.01099,0.01246,0.97478
70.920,-0.01051,0.01197,0.97625
70.932,-0.01051,0.01197,0.97625
70.958,-0.01051,0.01197,0.97625
70.960,-0.01051,0.01197,0.97625
70.963,-0.01051,0.01197,0.97625
70.985,-0.01051,0.01197,0.97625
70.989,-0.01002,0.01197,0.97698
70.991,-0.01002,0.01197,0.97698
71.006,-0.01002,0.01197,0.97698
71.024,-0.01002,0.01197,0.97698
71.028,-0.01002,0.01197,0.97698
71.033,-0.01002,0.01197,0.97698
71.047,-0.01002,0.01197,0.97698
71.050,-0.01051,0.01564,0.97600
71.063,-0.01051,0.01564,0.97600
71.073,-0.01051,0.01564,0.97600
71.079,-0.01051,0.01564,0.97600
71.090,-0.01051,0.01564,0.97600
71.103,-0.01051,0.01564,0.97600
71.110,-0.01197,0.01319,0.97723
71.119,-0.01197,0.01319,0.97723
71.131,-0.01197,0.01319,0.97723
71.154,-0.01197,0.01319,0.97723
71.156,-0.01197,0.01319,0.97723
71.160,-0.01197,0.01319,0.97723
71.176,-0.01197,0.01319,0.97723
71.180,-0.00831,0.01075,0.97185
71.190,-0.00831,0.01075,0.97185
71.202,-0.00831,0.01075,0.97185
71.209,-0.00831,0.01075,0.97185
71.220,-0.00831,0.01075,0.97185
71.229,-0.00831,0.01075,0.97185
71.243,-0.01099,0.01197,0.96916
71.253,-0.01099,0.01197,0.96916
71.259,-0.01099,0.01197,0.96916
71.269,-0.01099,0.01197,0.96916
71.279,-0.01099,0.01197,0.96916
71.289,-0.01099,0.01197,0.96916
71.300,-0.01099,0.01197,0.96916
71.308,-0.00635,0.01270,0.97552
71.319,-0.00635,0.01270,0.97552
71.331,-0.00635,0.01270,0.97552
71.350,-0.00635,0.01270,0.97552
71.352,-0.00635,0.01270,0.97552
71.360,-0.00635,0.01270,0.97552
71.370,-0.01246,0.01466,0.97942
71.380,-0.01246,0.01466,0.97942
71.390,-0.01246,0.01466,0.97942
71.402,-0.01246,0.01466,0.97942
71.411,-0.01246,0.01466,0.97942
71.425,-0.01246,0.01466,0.97942
71.431,-0.01246,0.01466,0.97942
71.457,-0.01637,0.01441,0.97283
71.461,-0.01637,0.01441,0.97283
71.467,-0.01637,0.01441,0.97283
71.470,-0.01637,0.01441,0.97283
71.481,-0.01637,0.01441,0.97283
71.492,-0.01637,0.01441,0.97283
71.506,-0.00953,0.01368,0.97454
71.511,-0.00953,0.01368,0.97454
71.524,-0.00953,0.01368,0.97454
71.534,-0.00953,0.01368,0.97454
71.545,-0.00953,0.01368,0.97454
71.552,-0.00953,0.01368,0.97454
71.577,-0.00953,0.01368,0.97454
71.578,-0.01490,0.01270,0.97894
71.583,-0.01490,0.01270,0.97894
71.590,-0.01490,0.01270,0.97894
71.600,-0.01490,0.01270,0.97894
71.610,-0.01490,0.01270,0.97894
71.620,-0.01490,0.01270,0.97894
71.630,-0.01002,0.01075,0.97552
71.643,-0.01002,0.01075,0.97552
71.657,-0.01002,0.01075,0.97552
71.660,-0.01002,0.01075,0.97552
71.670,-0.01002,0.01075,0.97552
71.680,-0.01002,0.01075,0.97552
71.690,-0.01002,0.01075,0.97552
71.703,-0.01002,0.01222,0.97771
71.710,-0.01002,0.01222,0.97771
71.719,-0.01002,0.01222,0.97771
71.731,-0.01002,0.01222,0.97771
71.757,-0.01002,0.01222,0.97771
71.760,-0.01002,0.01222,0.97771
71.762,-0.01002,0.01222,0.97771
71.775,-0.01197,0.01270,0.97967
71.780,-0.01197,0.01270,0.97967
71.795,-0.01197,0.01270,0.97967
71.804,-0.01197,0.01270,0.97967
71.810,-0.01197,0.01270,0.97967
71.820,-0.01197,0.01270,0.97967
71.831,-0.01173,0.01246,0.97307
71.841,-0.01173,0.01246,0.97307
71.869,-0.01173,0.01246,0.97307
71.873,-0.01173,0.01246,0.97307
71.875,-0.01173,0.01246,0.97307
71.880,-0.01173,0.01246,0.97307
71.892,-0.01173,0.01246,0.97307
71.907,-0.01173,0.00880,0.97723
71.910,-0.01173,0.00880,0.97723
71.921,-0.01173,0.00880,0.97723
71.931,-0.01173,0.00880,0.97723
71.959,-0.01173,0.00880,0.97723
71.962,-0.01173,0.00880,0.97723
71.974,-0.00855,0.01173,0.97625
71.976,-0.00855,0.01173,0.97625
71.983,-0.00855,0.01173,0.97625
71.991,-0.00855,0.01173,0.97625
72.016,-0.00855,0.01173,0.97625
72.019,-0.00855,0.01173,0.97625
72.021,-0.00855,0.01173,0.97625
